model_name,prompt_type,case_id,repeat_id,dataset,ground_truth,prediction,confidence,is_correct,response_time_sec,prompt_tokens,completion_tokens,total_tokens,raw_response,error,timestamp
openai/gpt-4o-mini,system1,2,0,two_year_recid,False,NO,85,True,0.5234179496765137,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:16:51.937614
openai/gpt-4o-mini,system1,25,0,two_year_recid,True,YES,75,True,0.6106748580932617,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:16:52.461324
openai/gpt-4o-mini,system1,3,0,two_year_recid,True,NO,75,False,0.6147911548614502,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:16:53.072481
openai/gpt-4o-mini,system1,21,0,two_year_recid,False,YES,75,False,0.5167391300201416,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:16:53.687436
openai/gpt-4o-mini,system1,26,0,two_year_recid,True,YES,85,True,0.5752251148223877,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:16:54.204308
openai/gpt-4o-mini,system1,18,0,two_year_recid,False,NO,75,True,0.5859849452972412,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:16:54.779824
openai/gpt-4o-mini,system1,29,0,two_year_recid,True,YES,85,True,0.4052469730377197,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:16:55.366121
openai/gpt-4o-mini,system1,20,0,two_year_recid,True,NO,75,False,0.6341850757598877,157,16,173,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:16:55.771563
openai/gpt-4o-mini,system1,7,0,two_year_recid,False,NO,85,True,0.4136221408843994,157,16,173,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:16:56.406007
openai/gpt-4o-mini,system1,10,0,two_year_recid,False,NO,85,True,0.555523157119751,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:16:56.819871
openai/gpt-4o-mini,system1,14,0,two_year_recid,False,NO,75,True,0.5670089721679688,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:16:57.375637
openai/gpt-4o-mini,system1,19,0,two_year_recid,False,NO,85,True,0.5413620471954346,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:16:57.942802
openai/gpt-4o-mini,system1,6,0,two_year_recid,True,YES,85,True,0.6449170112609863,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:16:58.484607
openai/gpt-4o-mini,system1,27,1,two_year_recid,True,NO,65,False,0.45456600189208984,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 65
}",,2026-02-09T22:16:59.132975
openai/gpt-4o-mini,system1,15,1,two_year_recid,True,NO,75,False,0.4406888484954834,157,16,173,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:16:59.587766
openai/gpt-4o-mini,system1,23,1,two_year_recid,False,YES,85,False,0.4132571220397949,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:17:00.028619
openai/gpt-4o-mini,system1,17,1,two_year_recid,False,NO,85,True,0.5760040283203125,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:00.442038
openai/gpt-4o-mini,system1,8,1,two_year_recid,True,NO,75,False,1.2531452178955078,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:01.018206
openai/gpt-4o-mini,system1,9,1,two_year_recid,True,YES,85,True,0.47942280769348145,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:17:02.271503
openai/gpt-4o-mini,system1,28,1,two_year_recid,False,YES,75,False,0.54901123046875,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:17:02.751150
openai/gpt-4o-mini,system1,24,1,two_year_recid,False,NO,85,True,0.5740091800689697,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:03.300432
openai/gpt-4o-mini,system1,12,1,two_year_recid,False,NO,75,True,0.5053949356079102,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:03.874641
openai/gpt-4o-mini,system1,0,1,two_year_recid,False,NO,75,True,0.42626404762268066,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:04.380893
openai/gpt-4o-mini,system1,4,1,two_year_recid,True,NO,75,False,0.8514490127563477,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:04.807472
openai/gpt-4o-mini,system1,16,1,two_year_recid,True,YES,85,True,0.4975109100341797,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:17:05.659087
openai/gpt-4o-mini,system1,5,1,two_year_recid,False,NO,85,True,0.556797981262207,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:06.156731
openai/gpt-4o-mini,system1,13,1,two_year_recid,True,NO,75,False,0.5144588947296143,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:06.713763
openai/gpt-4o-mini,system1,11,1,two_year_recid,True,YES,85,True,0.4579930305480957,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:17:07.228390
openai/gpt-4o-mini,system1,22,1,two_year_recid,False,NO,85,True,0.6443047523498535,157,16,173,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:07.686805
openai/gpt-4o-mini,system1,1,1,two_year_recid,False,NO,85,True,0.46340131759643555,157,16,173,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:08.331299
openai/gpt-4o-mini,system1,2,1,two_year_recid,False,NO,85,True,0.5956227779388428,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:08.794844
openai/gpt-4o-mini,system1,25,1,two_year_recid,True,YES,75,True,0.5079560279846191,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:17:09.390606
openai/gpt-4o-mini,system1,3,1,two_year_recid,True,NO,75,False,0.6253609657287598,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:09.898906
openai/gpt-4o-mini,system1,21,1,two_year_recid,False,NO,75,True,0.45661211013793945,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:10.524577
openai/gpt-4o-mini,system1,26,1,two_year_recid,True,YES,85,True,0.4900779724121094,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:17:10.981600
openai/gpt-4o-mini,system1,18,1,two_year_recid,False,NO,75,True,0.5878818035125732,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:11.471938
openai/gpt-4o-mini,system1,29,1,two_year_recid,True,YES,85,True,0.5748631954193115,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:17:12.059969
openai/gpt-4o-mini,system1,20,1,two_year_recid,True,NO,65,False,0.575289249420166,157,16,173,"{
  ""prediction"": ""NO"",
  ""confidence"": 65
}",,2026-02-09T22:17:12.635002
openai/gpt-4o-mini,system1,7,1,two_year_recid,False,NO,85,True,0.4311051368713379,157,16,173,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:13.210487
openai/gpt-4o-mini,system1,10,1,two_year_recid,False,NO,85,True,0.5170938968658447,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:13.641884
openai/gpt-4o-mini,system1,14,1,two_year_recid,False,NO,75,True,0.5343639850616455,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:14.159237
openai/gpt-4o-mini,system1,19,1,two_year_recid,False,NO,85,True,0.4743831157684326,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:14.693755
openai/gpt-4o-mini,system1,6,1,two_year_recid,True,YES,85,True,0.5390310287475586,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:17:15.168489
openai/gpt-4o-mini,system1,27,2,two_year_recid,True,NO,75,False,0.5096902847290039,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:15.709575
openai/gpt-4o-mini,system1,15,2,two_year_recid,True,NO,75,False,0.6836509704589844,157,16,173,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:16.219407
openai/gpt-4o-mini,system1,23,2,two_year_recid,False,YES,85,False,0.5202212333679199,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:17:16.903197
openai/gpt-4o-mini,system1,17,2,two_year_recid,False,NO,85,True,0.4816710948944092,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:17.423562
openai/gpt-4o-mini,system1,8,2,two_year_recid,True,NO,75,False,0.9432430267333984,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:17.905501
openai/gpt-4o-mini,system1,9,2,two_year_recid,True,YES,85,True,0.6499340534210205,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:17:18.848930
openai/gpt-4o-mini,system1,28,2,two_year_recid,False,YES,75,False,0.5121626853942871,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:17:19.499016
openai/gpt-4o-mini,system1,24,2,two_year_recid,False,NO,85,True,0.5872068405151367,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:20.011315
openai/gpt-4o-mini,system1,12,2,two_year_recid,False,NO,75,True,0.5286703109741211,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:20.598734
openai/gpt-4o-mini,system1,0,2,two_year_recid,False,NO,75,True,0.698328971862793,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:21.127796
openai/gpt-4o-mini,system1,4,2,two_year_recid,True,NO,75,False,0.6995670795440674,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:21.826266
openai/gpt-4o-mini,system1,16,2,two_year_recid,True,YES,85,True,0.4718472957611084,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:17:22.526179
openai/gpt-4o-mini,system1,5,2,two_year_recid,False,NO,85,True,0.48511409759521484,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:22.998225
openai/gpt-4o-mini,system1,13,2,two_year_recid,True,NO,75,False,0.48541903495788574,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:23.483575
openai/gpt-4o-mini,system1,11,2,two_year_recid,True,YES,75,True,0.44266200065612793,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:17:23.969148
openai/gpt-4o-mini,system1,22,2,two_year_recid,False,NO,85,True,0.5225939750671387,157,16,173,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:24.412007
openai/gpt-4o-mini,system1,1,2,two_year_recid,False,NO,85,True,0.42406392097473145,157,16,173,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:24.934794
openai/gpt-4o-mini,system1,2,2,two_year_recid,False,NO,85,True,0.4510650634765625,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:25.359029
openai/gpt-4o-mini,system1,25,2,two_year_recid,True,YES,75,True,0.7362160682678223,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:17:25.810239
openai/gpt-4o-mini,system1,3,2,two_year_recid,True,YES,75,True,0.5473978519439697,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:17:26.547102
openai/gpt-4o-mini,system1,21,2,two_year_recid,False,NO,75,True,0.6495571136474609,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:27.094669
openai/gpt-4o-mini,system1,26,2,two_year_recid,True,YES,85,True,0.6104953289031982,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:17:27.744364
openai/gpt-4o-mini,system1,18,2,two_year_recid,False,NO,75,True,0.5121850967407227,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:28.355089
openai/gpt-4o-mini,system1,29,2,two_year_recid,True,YES,85,True,0.6686820983886719,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:17:28.867518
openai/gpt-4o-mini,system1,20,2,two_year_recid,True,NO,75,False,0.49177026748657227,157,16,173,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:29.536380
openai/gpt-4o-mini,system1,7,2,two_year_recid,False,NO,85,True,0.39615607261657715,157,16,173,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:30.028356
openai/gpt-4o-mini,system1,10,2,two_year_recid,False,NO,85,True,0.5184919834136963,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:30.424818
openai/gpt-4o-mini,system1,14,2,two_year_recid,False,NO,75,True,0.7125208377838135,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:30.943525
openai/gpt-4o-mini,system1,19,2,two_year_recid,False,NO,85,True,0.6501939296722412,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:31.656356
openai/gpt-4o-mini,system1,6,2,two_year_recid,True,YES,85,True,0.5733461380004883,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:17:32.307108
openai/gpt-4o-mini,system1,27,3,two_year_recid,True,NO,65,False,0.5035803318023682,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 65
}",,2026-02-09T22:17:32.882186
openai/gpt-4o-mini,system1,15,3,two_year_recid,True,NO,75,False,0.49484801292419434,157,16,173,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:33.385930
openai/gpt-4o-mini,system1,23,3,two_year_recid,False,YES,85,False,0.44211483001708984,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:17:33.880956
openai/gpt-4o-mini,system1,17,3,two_year_recid,False,NO,85,True,0.4011871814727783,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:34.323257
openai/gpt-4o-mini,system1,8,3,two_year_recid,True,NO,65,False,0.7107672691345215,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 65
}",,2026-02-09T22:17:34.724708
openai/gpt-4o-mini,system1,9,3,two_year_recid,True,YES,85,True,0.45227909088134766,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:17:35.435654
openai/gpt-4o-mini,system1,28,3,two_year_recid,False,YES,75,False,0.4881761074066162,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:17:35.888159
openai/gpt-4o-mini,system1,24,3,two_year_recid,False,NO,85,True,0.4506230354309082,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:36.376770
openai/gpt-4o-mini,system1,12,3,two_year_recid,False,NO,75,True,0.509692907333374,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:36.827606
openai/gpt-4o-mini,system1,0,3,two_year_recid,False,NO,75,True,0.4583570957183838,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:37.337703
openai/gpt-4o-mini,system1,4,3,two_year_recid,True,NO,75,False,0.4772529602050781,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:37.796347
openai/gpt-4o-mini,system1,16,3,two_year_recid,True,YES,85,True,0.5823559761047363,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:17:38.273767
openai/gpt-4o-mini,system1,5,3,two_year_recid,False,NO,85,True,0.4347209930419922,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:38.856295
openai/gpt-4o-mini,system1,13,3,two_year_recid,True,NO,75,False,0.4356389045715332,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:39.291164
openai/gpt-4o-mini,system1,11,3,two_year_recid,True,YES,75,True,0.5549330711364746,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:17:39.726946
openai/gpt-4o-mini,system1,22,3,two_year_recid,False,NO,85,True,0.4280111789703369,157,16,173,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:40.282008
openai/gpt-4o-mini,system1,1,3,two_year_recid,False,NO,85,True,0.3854219913482666,157,16,173,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:40.710158
openai/gpt-4o-mini,system1,2,3,two_year_recid,False,NO,85,True,0.48587703704833984,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:41.095773
openai/gpt-4o-mini,system1,25,3,two_year_recid,True,YES,75,True,0.5061299800872803,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:17:41.581948
openai/gpt-4o-mini,system1,3,3,two_year_recid,True,YES,75,True,0.5966520309448242,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:17:42.089195
openai/gpt-4o-mini,system1,21,3,two_year_recid,False,NO,75,True,0.6833958625793457,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:42.686251
openai/gpt-4o-mini,system1,26,3,two_year_recid,True,YES,85,True,0.7890007495880127,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:17:43.369825
openai/gpt-4o-mini,system1,18,3,two_year_recid,False,NO,75,True,0.727125883102417,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:44.159254
openai/gpt-4o-mini,system1,29,3,two_year_recid,True,YES,85,True,0.6089508533477783,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:17:44.886574
openai/gpt-4o-mini,system1,20,3,two_year_recid,True,YES,75,True,0.793046236038208,157,16,173,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:17:45.495704
openai/gpt-4o-mini,system1,7,3,two_year_recid,False,NO,85,True,0.5223679542541504,157,16,173,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:46.288928
openai/gpt-4o-mini,system1,10,3,two_year_recid,False,NO,85,True,0.7196431159973145,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:46.811528
openai/gpt-4o-mini,system1,14,3,two_year_recid,False,NO,75,True,0.45738697052001953,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:47.531343
openai/gpt-4o-mini,system1,19,3,two_year_recid,False,NO,85,True,0.5116260051727295,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:47.988923
openai/gpt-4o-mini,system1,6,3,two_year_recid,True,YES,85,True,0.5508170127868652,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:17:48.501031
openai/gpt-4o-mini,system1,27,4,two_year_recid,True,NO,75,False,0.5202658176422119,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:49.056922
openai/gpt-4o-mini,system1,15,4,two_year_recid,True,NO,75,False,0.6053287982940674,157,16,173,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:49.577385
openai/gpt-4o-mini,system1,23,4,two_year_recid,False,YES,85,False,0.7039828300476074,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:17:50.183156
openai/gpt-4o-mini,system1,17,4,two_year_recid,False,NO,75,True,0.4747810363769531,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:50.887327
openai/gpt-4o-mini,system1,8,4,two_year_recid,True,NO,75,False,0.6552369594573975,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:51.362233
openai/gpt-4o-mini,system1,9,4,two_year_recid,True,YES,85,True,0.5870311260223389,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:17:52.017701
openai/gpt-4o-mini,system1,28,4,two_year_recid,False,YES,75,False,0.5325467586517334,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:17:52.604890
openai/gpt-4o-mini,system1,24,4,two_year_recid,False,NO,85,True,0.5311143398284912,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:53.137755
openai/gpt-4o-mini,system1,12,4,two_year_recid,False,NO,75,True,0.5074272155761719,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:53.669112
openai/gpt-4o-mini,system1,0,4,two_year_recid,False,NO,75,True,0.6579110622406006,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:54.177390
openai/gpt-4o-mini,system1,4,4,two_year_recid,True,NO,75,False,0.46427106857299805,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:54.835737
openai/gpt-4o-mini,system1,16,4,two_year_recid,True,YES,85,True,0.6179039478302002,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:17:55.300358
openai/gpt-4o-mini,system1,5,4,two_year_recid,False,NO,85,True,0.6224310398101807,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:55.918635
openai/gpt-4o-mini,system1,13,4,two_year_recid,True,NO,75,False,0.4011061191558838,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:17:56.541243
openai/gpt-4o-mini,system1,11,4,two_year_recid,True,YES,75,True,0.5089550018310547,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:17:56.942645
openai/gpt-4o-mini,system1,22,4,two_year_recid,False,NO,85,True,0.40757012367248535,157,16,173,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:57.451829
openai/gpt-4o-mini,system1,1,4,two_year_recid,False,NO,85,True,0.5397288799285889,157,16,173,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:57.859703
openai/gpt-4o-mini,system1,2,4,two_year_recid,False,NO,85,True,0.3863191604614258,158,16,174,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-09T22:17:58.399602
openai/gpt-4o-mini,system1,25,4,two_year_recid,True,YES,75,True,0.6696152687072754,158,16,174,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:17:58.786178
