model_name,prompt_type,case_id,repeat_id,dataset,ground_truth,prediction,confidence,is_correct,response_time_sec,prompt_tokens,completion_tokens,total_tokens,raw_response,error,timestamp
xai/grok-4-1-fast-non-reasoning-latest,system1,28,0,y_arrestedafter2002,True,YES,78,True,0.44500303268432617,400,16,416,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:03.476885
xai/grok-4-1-fast-non-reasoning-latest,system1,20,0,y_arrestedafter2002,True,YES,68,True,0.5140190124511719,403,16,419,"{
  ""prediction"": ""YES"",
  ""confidence"": 68
}",,2026-02-09T21:56:03.922218
xai/grok-4-1-fast-non-reasoning-latest,system1,7,0,y_arrestedafter2002,False,YES,68,False,0.4607529640197754,400,16,416,"{
  ""prediction"": ""YES"",
  ""confidence"": 68
}",,2026-02-09T21:56:04.436717
xai/grok-4-1-fast-non-reasoning-latest,system1,10,0,y_arrestedafter2002,False,NO,78,True,0.3986852169036865,402,16,418,"{
  ""prediction"": ""NO"",
  ""confidence"": 78
}",,2026-02-09T21:56:04.897741
xai/grok-4-1-fast-non-reasoning-latest,system1,14,0,y_arrestedafter2002,True,YES,92,True,0.4900379180908203,409,16,425,"{
  ""prediction"": ""YES"",
  ""confidence"": 92
}",,2026-02-09T21:56:05.296582
xai/grok-4-1-fast-non-reasoning-latest,system1,19,0,y_arrestedafter2002,False,YES,88,False,0.483997106552124,400,16,416,"{
  ""prediction"": ""YES"",
  ""confidence"": 88
}",,2026-02-09T21:56:05.786811
xai/grok-4-1-fast-non-reasoning-latest,system1,6,0,y_arrestedafter2002,False,YES,78,False,0.48232603073120117,404,16,420,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:06.271149
xai/grok-4-1-fast-non-reasoning-latest,system1,27,1,y_arrestedafter2002,True,YES,78,True,0.3513212203979492,400,16,416,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:06.758577
xai/grok-4-1-fast-non-reasoning-latest,system1,16,1,y_arrestedafter2002,False,YES,78,False,0.43259596824645996,401,16,417,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:07.110108
xai/grok-4-1-fast-non-reasoning-latest,system1,12,1,y_arrestedafter2002,False,YES,72,False,0.36848902702331543,405,16,421,"{
  ""prediction"": ""YES"",
  ""confidence"": 72
}",,2026-02-09T21:56:07.543118
xai/grok-4-1-fast-non-reasoning-latest,system1,22,1,y_arrestedafter2002,True,YES,88,True,0.5739970207214355,401,16,417,"{
  ""prediction"": ""YES"",
  ""confidence"": 88
}",,2026-02-09T21:56:07.911991
xai/grok-4-1-fast-non-reasoning-latest,system1,8,1,y_arrestedafter2002,False,YES,72,False,0.409041166305542,405,16,421,"{
  ""prediction"": ""YES"",
  ""confidence"": 72
}",,2026-02-09T21:56:08.486418
xai/grok-4-1-fast-non-reasoning-latest,system1,9,1,y_arrestedafter2002,False,YES,78,False,0.36650586128234863,409,16,425,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:08.895699
xai/grok-4-1-fast-non-reasoning-latest,system1,21,1,y_arrestedafter2002,False,YES,78,False,0.4963498115539551,396,16,412,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:09.262407
xai/grok-4-1-fast-non-reasoning-latest,system1,0,1,y_arrestedafter2002,True,YES,88,True,0.46987199783325195,408,16,424,"{
  ""prediction"": ""YES"",
  ""confidence"": 88
}",,2026-02-09T21:56:09.759059
xai/grok-4-1-fast-non-reasoning-latest,system1,26,1,y_arrestedafter2002,False,YES,78,False,0.4537668228149414,397,16,413,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:10.229161
xai/grok-4-1-fast-non-reasoning-latest,system1,13,1,y_arrestedafter2002,False,NO,82,True,0.4653651714324951,406,16,422,"{
  ""prediction"": ""NO"",
  ""confidence"": 82
}",,2026-02-09T21:56:10.683459
xai/grok-4-1-fast-non-reasoning-latest,system1,15,1,y_arrestedafter2002,True,YES,78,True,0.42812490463256836,404,16,420,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:11.149085
xai/grok-4-1-fast-non-reasoning-latest,system1,11,1,y_arrestedafter2002,False,YES,78,False,0.43646812438964844,399,16,415,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:11.577634
xai/grok-4-1-fast-non-reasoning-latest,system1,17,1,y_arrestedafter2002,False,YES,72,False,0.3542308807373047,401,16,417,"{
  ""prediction"": ""YES"",
  ""confidence"": 72
}",,2026-02-09T21:56:12.014437
xai/grok-4-1-fast-non-reasoning-latest,system1,1,1,y_arrestedafter2002,False,YES,68,False,0.4557950496673584,403,16,419,"{
  ""prediction"": ""YES"",
  ""confidence"": 68
}",,2026-02-09T21:56:12.369040
xai/grok-4-1-fast-non-reasoning-latest,system1,4,1,y_arrestedafter2002,False,YES,78,False,0.45549702644348145,405,16,421,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:12.825351
xai/grok-4-1-fast-non-reasoning-latest,system1,5,1,y_arrestedafter2002,True,YES,88,True,0.6039259433746338,402,16,418,"{
  ""prediction"": ""YES"",
  ""confidence"": 88
}",,2026-02-09T21:56:13.281126
xai/grok-4-1-fast-non-reasoning-latest,system1,2,1,y_arrestedafter2002,False,YES,78,False,0.41377711296081543,395,16,411,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:13.885301
xai/grok-4-1-fast-non-reasoning-latest,system1,24,1,y_arrestedafter2002,False,YES,78,False,0.4639918804168701,401,16,417,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:14.299503
xai/grok-4-1-fast-non-reasoning-latest,system1,3,1,y_arrestedafter2002,False,YES,82,False,0.3417649269104004,400,16,416,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-09T21:56:14.763875
xai/grok-4-1-fast-non-reasoning-latest,system1,23,1,y_arrestedafter2002,False,NO,82,True,0.3777289390563965,397,16,413,"{
  ""prediction"": ""NO"",
  ""confidence"": 82
}",,2026-02-09T21:56:15.106001
xai/grok-4-1-fast-non-reasoning-latest,system1,25,1,y_arrestedafter2002,True,YES,82,True,0.4488646984100342,405,16,421,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-09T21:56:15.484318
xai/grok-4-1-fast-non-reasoning-latest,system1,18,1,y_arrestedafter2002,False,YES,82,False,0.38660287857055664,398,16,414,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-09T21:56:15.933364
xai/grok-4-1-fast-non-reasoning-latest,system1,28,1,y_arrestedafter2002,True,YES,78,True,0.3457601070404053,400,16,416,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:16.320160
xai/grok-4-1-fast-non-reasoning-latest,system1,20,1,y_arrestedafter2002,True,YES,68,True,0.473369836807251,403,16,419,"{
  ""prediction"": ""YES"",
  ""confidence"": 68
}",,2026-02-09T21:56:16.666298
xai/grok-4-1-fast-non-reasoning-latest,system1,7,1,y_arrestedafter2002,False,NO,78,True,0.5475530624389648,400,16,416,"{
  ""prediction"": ""NO"",
  ""confidence"": 78
}",,2026-02-09T21:56:17.139930
xai/grok-4-1-fast-non-reasoning-latest,system1,10,1,y_arrestedafter2002,False,NO,78,True,0.4676523208618164,402,16,418,"{
  ""prediction"": ""NO"",
  ""confidence"": 78
}",,2026-02-09T21:56:17.687901
xai/grok-4-1-fast-non-reasoning-latest,system1,14,1,y_arrestedafter2002,True,YES,88,True,0.914741039276123,409,16,425,"{
  ""prediction"": ""YES"",
  ""confidence"": 88
}",,2026-02-09T21:56:18.155806
xai/grok-4-1-fast-non-reasoning-latest,system1,19,1,y_arrestedafter2002,False,YES,88,False,0.44936299324035645,400,16,416,"{
  ""prediction"": ""YES"",
  ""confidence"": 88
}",,2026-02-09T21:56:19.071011
xai/grok-4-1-fast-non-reasoning-latest,system1,6,1,y_arrestedafter2002,False,YES,78,False,0.388519287109375,404,16,420,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:19.520892
xai/grok-4-1-fast-non-reasoning-latest,system1,27,2,y_arrestedafter2002,True,YES,78,True,0.4130880832672119,400,16,416,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:19.914467
xai/grok-4-1-fast-non-reasoning-latest,system1,16,2,y_arrestedafter2002,False,YES,78,False,0.37821531295776367,401,16,417,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:20.328242
xai/grok-4-1-fast-non-reasoning-latest,system1,12,2,y_arrestedafter2002,False,YES,78,False,0.3556230068206787,405,16,421,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:20.707016
xai/grok-4-1-fast-non-reasoning-latest,system1,22,2,y_arrestedafter2002,True,YES,88,True,2.342376947402954,401,16,417,"{
  ""prediction"": ""YES"",
  ""confidence"": 88
}",,2026-02-09T21:56:21.063020
xai/grok-4-1-fast-non-reasoning-latest,system1,8,2,y_arrestedafter2002,False,YES,72,False,0.383894681930542,405,16,421,"{
  ""prediction"": ""YES"",
  ""confidence"": 72
}",,2026-02-09T21:56:23.405976
xai/grok-4-1-fast-non-reasoning-latest,system1,9,2,y_arrestedafter2002,False,YES,78,False,0.6826772689819336,409,16,425,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:23.790429
xai/grok-4-1-fast-non-reasoning-latest,system1,21,2,y_arrestedafter2002,False,YES,78,False,0.6471927165985107,396,16,412,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:24.473476
xai/grok-4-1-fast-non-reasoning-latest,system1,0,2,y_arrestedafter2002,True,YES,88,True,0.40967798233032227,408,16,424,"{
  ""prediction"": ""YES"",
  ""confidence"": 88
}",,2026-02-09T21:56:25.121175
xai/grok-4-1-fast-non-reasoning-latest,system1,26,2,y_arrestedafter2002,False,YES,78,False,0.5144550800323486,397,16,413,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:25.531387
xai/grok-4-1-fast-non-reasoning-latest,system1,13,2,y_arrestedafter2002,False,NO,82,True,0.8160860538482666,406,16,422,"{
  ""prediction"": ""NO"",
  ""confidence"": 82
}",,2026-02-09T21:56:26.046416
xai/grok-4-1-fast-non-reasoning-latest,system1,15,2,y_arrestedafter2002,True,YES,78,True,0.6101372241973877,404,16,420,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:26.862869
xai/grok-4-1-fast-non-reasoning-latest,system1,11,2,y_arrestedafter2002,False,YES,78,False,0.5141010284423828,399,16,415,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:27.474429
xai/grok-4-1-fast-non-reasoning-latest,system1,17,2,y_arrestedafter2002,False,YES,78,False,0.41709113121032715,401,16,417,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:27.989126
xai/grok-4-1-fast-non-reasoning-latest,system1,1,2,y_arrestedafter2002,False,YES,68,False,0.43991780281066895,403,16,419,"{
  ""prediction"": ""YES"",
  ""confidence"": 68
}",,2026-02-09T21:56:28.406580
xai/grok-4-1-fast-non-reasoning-latest,system1,4,2,y_arrestedafter2002,False,YES,78,False,0.4693429470062256,405,16,421,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:28.847000
xai/grok-4-1-fast-non-reasoning-latest,system1,5,2,y_arrestedafter2002,True,YES,82,True,0.515815019607544,402,16,418,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-09T21:56:29.316598
xai/grok-4-1-fast-non-reasoning-latest,system1,2,2,y_arrestedafter2002,False,YES,78,False,0.4066181182861328,395,16,411,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:29.832804
xai/grok-4-1-fast-non-reasoning-latest,system1,24,2,y_arrestedafter2002,False,YES,78,False,0.5151462554931641,401,16,417,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:30.239822
xai/grok-4-1-fast-non-reasoning-latest,system1,3,2,y_arrestedafter2002,False,YES,78,False,0.40453481674194336,400,16,416,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:30.755377
xai/grok-4-1-fast-non-reasoning-latest,system1,23,2,y_arrestedafter2002,False,NO,78,True,0.37422990798950195,397,16,413,"{
  ""prediction"": ""NO"",
  ""confidence"": 78
}",,2026-02-09T21:56:31.160281
xai/grok-4-1-fast-non-reasoning-latest,system1,25,2,y_arrestedafter2002,True,YES,82,True,0.44027018547058105,405,16,421,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-09T21:56:31.534849
xai/grok-4-1-fast-non-reasoning-latest,system1,18,2,y_arrestedafter2002,False,YES,82,False,0.3796541690826416,398,16,414,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-09T21:56:31.975753
xai/grok-4-1-fast-non-reasoning-latest,system1,28,2,y_arrestedafter2002,True,YES,72,True,0.35698819160461426,400,16,416,"{
  ""prediction"": ""YES"",
  ""confidence"": 72
}",,2026-02-09T21:56:32.355614
xai/grok-4-1-fast-non-reasoning-latest,system1,20,2,y_arrestedafter2002,True,YES,68,True,0.5909581184387207,403,16,419,"{
  ""prediction"": ""YES"",
  ""confidence"": 68
}",,2026-02-09T21:56:32.713093
xai/grok-4-1-fast-non-reasoning-latest,system1,7,2,y_arrestedafter2002,False,YES,68,False,0.6273958683013916,400,16,416,"{
  ""prediction"": ""YES"",
  ""confidence"": 68
}",,2026-02-09T21:56:33.304306
xai/grok-4-1-fast-non-reasoning-latest,system1,10,2,y_arrestedafter2002,False,NO,78,True,0.40230798721313477,402,16,418,"{
  ""prediction"": ""NO"",
  ""confidence"": 78
}",,2026-02-09T21:56:33.931871
xai/grok-4-1-fast-non-reasoning-latest,system1,14,2,y_arrestedafter2002,True,YES,92,True,0.37605786323547363,409,16,425,"{
  ""prediction"": ""YES"",
  ""confidence"": 92
}",,2026-02-09T21:56:34.334360
xai/grok-4-1-fast-non-reasoning-latest,system1,19,2,y_arrestedafter2002,False,YES,88,False,0.46207594871520996,400,16,416,"{
  ""prediction"": ""YES"",
  ""confidence"": 88
}",,2026-02-09T21:56:34.710892
xai/grok-4-1-fast-non-reasoning-latest,system1,6,2,y_arrestedafter2002,False,YES,78,False,0.3757610321044922,404,16,420,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:35.173249
xai/grok-4-1-fast-non-reasoning-latest,system1,27,3,y_arrestedafter2002,True,YES,78,True,0.4460430145263672,400,16,416,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:35.554217
xai/grok-4-1-fast-non-reasoning-latest,system1,16,3,y_arrestedafter2002,False,YES,78,False,0.44909095764160156,401,16,417,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:36.000525
xai/grok-4-1-fast-non-reasoning-latest,system1,12,3,y_arrestedafter2002,False,YES,78,False,0.37169694900512695,405,16,421,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:36.450268
xai/grok-4-1-fast-non-reasoning-latest,system1,22,3,y_arrestedafter2002,True,YES,88,True,0.40270161628723145,401,16,417,"{
  ""prediction"": ""YES"",
  ""confidence"": 88
}",,2026-02-09T21:56:36.822430
xai/grok-4-1-fast-non-reasoning-latest,system1,8,3,y_arrestedafter2002,False,YES,72,False,0.5327248573303223,405,16,421,"{
  ""prediction"": ""YES"",
  ""confidence"": 72
}",,2026-02-09T21:56:37.225421
xai/grok-4-1-fast-non-reasoning-latest,system1,9,3,y_arrestedafter2002,False,YES,78,False,0.35793375968933105,409,16,425,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:37.758370
xai/grok-4-1-fast-non-reasoning-latest,system1,21,3,y_arrestedafter2002,False,YES,78,False,0.43472909927368164,396,16,412,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:38.116766
xai/grok-4-1-fast-non-reasoning-latest,system1,0,3,y_arrestedafter2002,True,YES,88,True,0.43182802200317383,408,16,424,"{
  ""prediction"": ""YES"",
  ""confidence"": 88
}",,2026-02-09T21:56:38.552038
xai/grok-4-1-fast-non-reasoning-latest,system1,26,3,y_arrestedafter2002,False,YES,78,False,0.4699862003326416,397,16,413,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:38.984368
xai/grok-4-1-fast-non-reasoning-latest,system1,13,3,y_arrestedafter2002,False,NO,82,True,0.5178711414337158,406,16,422,"{
  ""prediction"": ""NO"",
  ""confidence"": 82
}",,2026-02-09T21:56:39.454732
xai/grok-4-1-fast-non-reasoning-latest,system1,15,3,y_arrestedafter2002,True,YES,78,True,0.40280818939208984,404,16,420,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:39.973167
xai/grok-4-1-fast-non-reasoning-latest,system1,11,3,y_arrestedafter2002,False,YES,78,False,0.4306817054748535,399,16,415,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:40.376591
xai/grok-4-1-fast-non-reasoning-latest,system1,17,3,y_arrestedafter2002,False,YES,72,False,0.613872766494751,401,16,417,"{
  ""prediction"": ""YES"",
  ""confidence"": 72
}",,2026-02-09T21:56:40.808347
xai/grok-4-1-fast-non-reasoning-latest,system1,1,3,y_arrestedafter2002,False,YES,68,False,0.45947980880737305,403,16,419,"{
  ""prediction"": ""YES"",
  ""confidence"": 68
}",,2026-02-09T21:56:41.422477
xai/grok-4-1-fast-non-reasoning-latest,system1,4,3,y_arrestedafter2002,False,YES,78,False,0.4065060615539551,405,16,421,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:41.882185
xai/grok-4-1-fast-non-reasoning-latest,system1,5,3,y_arrestedafter2002,True,YES,82,True,0.36914801597595215,402,16,418,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-09T21:56:42.289002
xai/grok-4-1-fast-non-reasoning-latest,system1,2,3,y_arrestedafter2002,False,YES,78,False,0.4920639991760254,395,16,411,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:42.658579
xai/grok-4-1-fast-non-reasoning-latest,system1,24,3,y_arrestedafter2002,False,YES,78,False,0.36499571800231934,401,16,417,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:43.150834
xai/grok-4-1-fast-non-reasoning-latest,system1,3,3,y_arrestedafter2002,False,YES,78,False,0.4465751647949219,400,16,416,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:43.515992
xai/grok-4-1-fast-non-reasoning-latest,system1,23,3,y_arrestedafter2002,False,NO,78,True,0.3676481246948242,397,16,413,"{
  ""prediction"": ""NO"",
  ""confidence"": 78
}",,2026-02-09T21:56:43.962894
xai/grok-4-1-fast-non-reasoning-latest,system1,25,3,y_arrestedafter2002,True,YES,78,True,0.386699914932251,405,16,421,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:44.330754
xai/grok-4-1-fast-non-reasoning-latest,system1,18,3,y_arrestedafter2002,False,YES,82,False,0.47150516510009766,398,16,414,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-09T21:56:44.717758
xai/grok-4-1-fast-non-reasoning-latest,system1,28,3,y_arrestedafter2002,True,YES,78,True,0.5129678249359131,400,16,416,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:45.190108
xai/grok-4-1-fast-non-reasoning-latest,system1,20,3,y_arrestedafter2002,True,YES,68,True,0.6309359073638916,403,16,419,"{
  ""prediction"": ""YES"",
  ""confidence"": 68
}",,2026-02-09T21:56:45.703527
xai/grok-4-1-fast-non-reasoning-latest,system1,7,3,y_arrestedafter2002,False,YES,68,False,0.4298281669616699,400,16,416,"{
  ""prediction"": ""YES"",
  ""confidence"": 68
}",,2026-02-09T21:56:46.334820
xai/grok-4-1-fast-non-reasoning-latest,system1,10,3,y_arrestedafter2002,False,NO,78,True,0.46971893310546875,402,16,418,"{
  ""prediction"": ""NO"",
  ""confidence"": 78
}",,2026-02-09T21:56:46.764958
xai/grok-4-1-fast-non-reasoning-latest,system1,14,3,y_arrestedafter2002,True,YES,88,True,0.37296104431152344,409,16,425,"{
  ""prediction"": ""YES"",
  ""confidence"": 88
}",,2026-02-09T21:56:47.235002
xai/grok-4-1-fast-non-reasoning-latest,system1,19,3,y_arrestedafter2002,False,YES,88,False,0.33423900604248047,400,16,416,"{
  ""prediction"": ""YES"",
  ""confidence"": 88
}",,2026-02-09T21:56:47.608145
xai/grok-4-1-fast-non-reasoning-latest,system1,6,3,y_arrestedafter2002,False,YES,78,False,0.41266798973083496,404,16,420,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:47.942577
xai/grok-4-1-fast-non-reasoning-latest,system1,27,4,y_arrestedafter2002,True,YES,78,True,0.41591906547546387,400,16,416,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:48.356839
xai/grok-4-1-fast-non-reasoning-latest,system1,16,4,y_arrestedafter2002,False,YES,78,False,0.3949408531188965,401,16,417,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:48.772986
xai/grok-4-1-fast-non-reasoning-latest,system1,12,4,y_arrestedafter2002,False,YES,72,False,0.45939111709594727,405,16,421,"{
  ""prediction"": ""YES"",
  ""confidence"": 72
}",,2026-02-09T21:56:49.168143
xai/grok-4-1-fast-non-reasoning-latest,system1,22,4,y_arrestedafter2002,True,YES,88,True,0.5484669208526611,401,16,417,"{
  ""prediction"": ""YES"",
  ""confidence"": 88
}",,2026-02-09T21:56:49.628169
xai/grok-4-1-fast-non-reasoning-latest,system1,8,4,y_arrestedafter2002,False,YES,72,False,0.3641841411590576,405,16,421,"{
  ""prediction"": ""YES"",
  ""confidence"": 72
}",,2026-02-09T21:56:50.177046
xai/grok-4-1-fast-non-reasoning-latest,system1,9,4,y_arrestedafter2002,False,YES,78,False,0.44553709030151367,409,16,425,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T21:56:50.541596
