model_name,prompt_type,case_id,repeat_id,dataset,ground_truth,prediction,confidence,is_correct,response_time_sec,prompt_tokens,completion_tokens,total_tokens,raw_response,error,timestamp
gpt-5-mini,system1,11,0,two_year_recid,False,NO,80,True,2.849134922027588,157,274,431,"{""prediction"":""NO"",""confidence"":80}",,2026-02-15T09:22:30.981821
gpt-5-mini,system1,47,0,two_year_recid,False,NO,75,True,3.4104361534118652,157,274,431,"{""prediction"":""NO"",""confidence"":75}",,2026-02-15T09:22:33.831153
gpt-5-mini,system1,85,0,two_year_recid,False,NO,75,True,3.4083058834075928,157,409,566,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-15T09:22:37.241755
gpt-5-mini,system1,28,0,two_year_recid,False,NO,85,True,3.0407161712646484,157,338,495,"{""prediction"":""NO"",""confidence"":85}",,2026-02-15T09:22:40.650222
gpt-5-mini,system1,93,0,two_year_recid,True,NO,78,False,2.385626792907715,157,281,438,"{
  ""prediction"": ""NO"",
  ""confidence"": 78
}",,2026-02-15T09:22:43.691758
gpt-5-mini,system1,5,0,two_year_recid,True,NO,75,False,7.998258829116821,157,345,502,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-15T09:22:46.077656
gpt-5-mini,system1,66,0,two_year_recid,False,NO,80,True,6.812513113021851,157,850,1007,"{""prediction"":""NO"",""confidence"":80}",,2026-02-15T09:22:54.078865
gpt-5-mini,system1,65,0,two_year_recid,False,YES,75,False,2.865198850631714,157,345,502,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-15T09:23:00.893642
gpt-5-mini,system1,35,0,two_year_recid,False,NO,95,True,2.485102891921997,157,210,367,"{""prediction"":""NO"",""confidence"":95}",,2026-02-15T09:23:03.759358
gpt-5-mini,system1,16,0,two_year_recid,True,YES,78,True,3.1887969970703125,157,274,431,"{""prediction"":""YES"",""confidence"":78}",,2026-02-15T09:23:06.245203
gpt-5-mini,system1,49,0,two_year_recid,False,YES,70,False,4.857228994369507,157,601,758,"{
  ""prediction"": ""YES"",
  ""confidence"": 70
}",,2026-02-15T09:23:09.434675
gpt-5-mini,system1,34,0,two_year_recid,True,YES,88,True,2.157985210418701,157,217,374,"{
  ""prediction"": ""YES"",
  ""confidence"": 88
}",,2026-02-15T09:23:14.292337
gpt-5-mini,system1,7,0,two_year_recid,False,NO,92,True,2.513500928878784,156,281,437,"{
  ""prediction"": ""NO"",
  ""confidence"": 92
}",,2026-02-15T09:23:16.450487
gpt-5-mini,system1,95,0,two_year_recid,True,NO,75,False,2.928358793258667,156,281,437,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-15T09:23:18.964115
gpt-5-mini,system1,27,0,two_year_recid,False,NO,85,True,2.61110520362854,157,281,438,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-15T09:23:21.901167
gpt-5-mini,system1,19,0,two_year_recid,False,NO,90,True,2.342741012573242,157,217,374,"{
  ""prediction"": ""NO"",
  ""confidence"": 90
}",,2026-02-15T09:23:24.513531
gpt-5-mini,system1,81,0,two_year_recid,False,NO,75,True,2.9908878803253174,157,345,502,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-15T09:23:26.856480
gpt-5-mini,system1,25,0,two_year_recid,False,NO,95,True,2.112391948699951,157,217,374,"{
  ""prediction"": ""NO"",
  ""confidence"": 95
}",,2026-02-15T09:23:29.847792
gpt-5-mini,system1,62,0,two_year_recid,False,NO,85,True,2.8535900115966797,157,274,431,"{""prediction"":""NO"",""confidence"":85}",,2026-02-15T09:23:31.961268
gpt-5-mini,system1,13,0,two_year_recid,False,NO,95,True,2.038665771484375,156,153,309,"{
  ""prediction"": ""NO"",
  ""confidence"": 95
}",,2026-02-15T09:23:34.816049
gpt-5-mini,system1,24,0,two_year_recid,True,YES,88,True,2.2949607372283936,157,153,310,"{
  ""prediction"": ""YES"",
  ""confidence"": 88
}",,2026-02-15T09:23:36.855152
gpt-5-mini,system1,3,0,two_year_recid,True,YES,85,True,2.2607438564300537,157,217,374,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-15T09:23:39.150302
gpt-5-mini,system1,17,0,two_year_recid,True,NO,72,False,2.8729968070983887,157,274,431,"{""prediction"":""NO"",""confidence"":72}",,2026-02-15T09:23:41.411363
gpt-5-mini,system1,38,0,two_year_recid,False,NO,90,True,2.1067190170288086,157,146,303,"{""prediction"":""NO"",""confidence"":90}",,2026-02-15T09:23:44.284617
gpt-5-mini,system1,8,0,two_year_recid,False,NO,82,True,2.6902480125427246,157,281,438,"{
  ""prediction"": ""NO"",
  ""confidence"": 82
}",,2026-02-15T09:23:46.391631
gpt-5-mini,system1,78,0,two_year_recid,True,YES,88,True,2.5731780529022217,157,210,367,"{""prediction"":""YES"",""confidence"":88}",,2026-02-15T09:23:49.082070
gpt-5-mini,system1,6,0,two_year_recid,False,NO,95,True,1.8971240520477295,157,153,310,"{
  ""prediction"": ""NO"",
  ""confidence"": 95
}",,2026-02-15T09:23:51.655620
gpt-5-mini,system1,64,0,two_year_recid,False,YES,82,False,3.345561981201172,157,338,495,"{""prediction"":""YES"",""confidence"":82}",,2026-02-15T09:23:53.552975
gpt-5-mini,system1,36,0,two_year_recid,False,YES,90,False,2.4940929412841797,157,281,438,"{
  ""prediction"": ""YES"",
  ""confidence"": 90
}",,2026-02-15T09:23:56.899375
gpt-5-mini,system1,89,0,two_year_recid,True,NO,70,False,2.8559317588806152,157,281,438,"{
  ""prediction"": ""NO"",
  ""confidence"": 70
}",,2026-02-15T09:23:59.394040
gpt-5-mini,system1,56,0,two_year_recid,False,NO,90,True,2.364300012588501,157,217,374,"{
  ""prediction"": ""NO"",
  ""confidence"": 90
}",,2026-02-15T09:24:02.250251
gpt-5-mini,system1,99,0,two_year_recid,True,NO,75,False,2.586024284362793,156,281,437,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-15T09:24:04.614967
gpt-5-mini,system1,54,0,two_year_recid,False,NO,75,True,4.117457151412964,157,409,566,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-15T09:24:07.201298
gpt-5-mini,system1,43,0,two_year_recid,False,NO,95,True,2.8047688007354736,157,217,374,"{
  ""prediction"": ""NO"",
  ""confidence"": 95
}",,2026-02-15T09:24:11.319058
gpt-5-mini,system1,50,0,two_year_recid,False,NO,92,True,2.4664697647094727,156,217,373,"{
  ""prediction"": ""NO"",
  ""confidence"": 92
}",,2026-02-15T09:24:14.124879
gpt-5-mini,system1,67,0,two_year_recid,False,NO,92,True,2.9437620639801025,157,274,431,"{""prediction"":""NO"",""confidence"":92}",,2026-02-15T09:24:16.591739
gpt-5-mini,system1,46,0,two_year_recid,True,NO,88,False,3.893951177597046,157,210,367,"{""prediction"":""NO"",""confidence"":88}",,2026-02-15T09:24:19.543132
gpt-5-mini,system1,68,0,two_year_recid,False,NO,85,True,3.8039259910583496,156,409,565,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-15T09:24:23.445789
gpt-5-mini,system1,61,0,two_year_recid,True,YES,85,True,3.4384348392486572,157,345,502,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-15T09:24:27.250929
gpt-5-mini,system1,97,0,two_year_recid,True,YES,88,True,2.906442403793335,157,274,431,"{""prediction"":""YES"",""confidence"":88}",,2026-02-15T09:24:30.690856
gpt-5-mini,system1,79,0,two_year_recid,True,YES,75,True,3.322744846343994,157,345,502,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-15T09:24:33.597617
gpt-5-mini,system1,41,0,two_year_recid,False,NO,92,True,2.5200388431549072,157,217,374,"{
  ""prediction"": ""NO"",
  ""confidence"": 92
}",,2026-02-15T09:24:36.920749
gpt-5-mini,system1,58,0,two_year_recid,True,NO,70,False,3.098625898361206,156,345,501,"{
  ""prediction"": ""NO"",
  ""confidence"": 70
}",,2026-02-15T09:24:39.441658
gpt-5-mini,system1,48,0,two_year_recid,True,NO,90,False,2.4250922203063965,157,274,431,"{""prediction"":""NO"",""confidence"":90}",,2026-02-15T09:24:42.540705
gpt-5-mini,system1,98,0,two_year_recid,True,YES,88,True,3.1195669174194336,157,281,438,"{
  ""prediction"": ""YES"",
  ""confidence"": 88
}",,2026-02-15T09:24:44.966125
gpt-5-mini,system1,57,0,two_year_recid,True,NO,80,False,3.452118158340454,157,281,438,"{
  ""prediction"": ""NO"",
  ""confidence"": 80
}",,2026-02-15T09:24:48.089637
gpt-5-mini,system1,75,0,two_year_recid,False,NO,90,True,2.509028196334839,157,281,438,"{
  ""prediction"": ""NO"",
  ""confidence"": 90
}",,2026-02-15T09:24:51.542522
gpt-5-mini,system1,32,0,two_year_recid,False,YES,70,False,8.06833004951477,157,1049,1206,"{
  ""prediction"": ""YES"",
  ""confidence"": 70
}",,2026-02-15T09:24:54.051900
gpt-5-mini,system1,94,0,two_year_recid,True,YES,90,True,1.7369589805603027,157,146,303,"{""prediction"":""YES"",""confidence"":90}",,2026-02-15T09:25:02.120559
gpt-5-mini,system1,59,0,two_year_recid,True,NO,80,False,2.814426898956299,157,274,431,"{""prediction"":""NO"",""confidence"":80}",,2026-02-15T09:25:03.858996
gpt-5-mini,system1,63,0,two_year_recid,False,NO,90,True,2.3972811698913574,157,217,374,"{
  ""prediction"": ""NO"",
  ""confidence"": 90
}",,2026-02-15T09:25:06.673862
gpt-5-mini,system1,84,0,two_year_recid,True,NO,80,False,6.136238098144531,156,729,885,"{
  ""prediction"": ""NO"",
  ""confidence"": 80
}",,2026-02-15T09:25:09.071484
gpt-5-mini,system1,37,0,two_year_recid,True,YES,85,True,2.7436060905456543,157,281,438,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-15T09:25:15.207900
gpt-5-mini,system1,29,0,two_year_recid,False,YES,92,False,2.730884075164795,157,274,431,"{""prediction"":""YES"",""confidence"":92}",,2026-02-15T09:25:17.953510
gpt-5-mini,system1,1,0,two_year_recid,True,YES,85,True,3.049471855163574,157,281,438,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-15T09:25:20.685817
gpt-5-mini,system1,52,0,two_year_recid,True,NO,70,False,2.6639468669891357,157,281,438,"{
  ""prediction"": ""NO"",
  ""confidence"": 70
}",,2026-02-15T09:25:23.738287
gpt-5-mini,system1,21,0,two_year_recid,True,NO,75,False,3.727619171142578,157,345,502,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-15T09:25:26.402516
gpt-5-mini,system1,2,0,two_year_recid,True,YES,90,True,3.188167095184326,157,274,431,"{""prediction"":""YES"",""confidence"":90}",,2026-02-15T09:25:30.130634
gpt-5-mini,system1,23,0,two_year_recid,True,YES,80,True,3.307621955871582,157,409,566,"{
  ""prediction"": ""YES"",
  ""confidence"": 80
}",,2026-02-15T09:25:33.319785
gpt-5-mini,system1,87,0,two_year_recid,False,NO,85,True,3.5848138332366943,157,345,502,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-15T09:25:36.627750
gpt-5-mini,system1,91,0,two_year_recid,True,YES,92,True,2.773519277572632,157,281,438,"{
  ""prediction"": ""YES"",
  ""confidence"": 92
}",,2026-02-15T09:25:40.212863
gpt-5-mini,system1,74,0,two_year_recid,False,NO,70,True,3.7439138889312744,157,409,566,"{
  ""prediction"": ""NO"",
  ""confidence"": 70
}",,2026-02-15T09:25:42.986719
gpt-5-mini,system1,86,0,two_year_recid,False,NO,95,True,2.2334611415863037,157,153,310,"{
  ""prediction"": ""NO"",
  ""confidence"": 95
}",,2026-02-15T09:25:46.732415
gpt-5-mini,system1,82,0,two_year_recid,False,NO,85,True,3.076380968093872,157,217,374,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-15T09:25:48.966514
gpt-5-mini,system1,20,0,two_year_recid,False,NO,88,True,2.579688787460327,157,281,438,"{
  ""prediction"": ""NO"",
  ""confidence"": 88
}",,2026-02-15T09:25:52.043209
gpt-5-mini,system1,60,0,two_year_recid,False,NO,95,True,2.2992560863494873,156,210,366,"{""prediction"":""NO"",""confidence"":95}",,2026-02-15T09:25:54.623090
gpt-5-mini,system1,71,0,two_year_recid,True,YES,80,True,5.165259838104248,157,601,758,"{
  ""prediction"": ""YES"",
  ""confidence"": 80
}",,2026-02-15T09:25:56.922694
gpt-5-mini,system1,14,0,two_year_recid,True,YES,75,True,2.9184088706970215,157,345,502,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-15T09:26:02.089845
gpt-5-mini,system1,92,0,two_year_recid,True,NO,80,False,3.025081157684326,157,281,438,"{
  ""prediction"": ""NO"",
  ""confidence"": 80
}",,2026-02-15T09:26:05.008945
gpt-5-mini,system1,51,0,two_year_recid,True,YES,85,True,2.441253662109375,157,217,374,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-15T09:26:08.035648
gpt-5-mini,system1,83,1,two_year_recid,False,YES,92,False,2.437638998031616,157,217,374,"{
  ""prediction"": ""YES"",
  ""confidence"": 92
}",,2026-02-15T09:26:10.490220
gpt-5-mini,system1,53,1,two_year_recid,False,NO,95,True,2.204892873764038,156,217,373,"{
  ""prediction"": ""NO"",
  ""confidence"": 95
}",,2026-02-15T09:26:12.928213
gpt-5-mini,system1,70,1,two_year_recid,False,NO,90,True,2.5962839126586914,156,217,373,"{
  ""prediction"": ""NO"",
  ""confidence"": 90
}",,2026-02-15T09:26:15.134023
gpt-5-mini,system1,45,1,two_year_recid,False,NO,70,True,3.6101229190826416,157,409,566,"{
  ""prediction"": ""NO"",
  ""confidence"": 70
}",,2026-02-15T09:26:17.730653
gpt-5-mini,system1,44,1,two_year_recid,False,NO,95,True,2.4363389015197754,157,217,374,"{
  ""prediction"": ""NO"",
  ""confidence"": 95
}",,2026-02-15T09:26:21.343446
gpt-5-mini,system1,39,1,two_year_recid,False,NO,90,True,3.1764979362487793,156,345,501,"{
  ""prediction"": ""NO"",
  ""confidence"": 90
}",,2026-02-15T09:26:23.780137
gpt-5-mini,system1,22,1,two_year_recid,True,NO,85,False,2.688603162765503,157,274,431,"{""prediction"":""NO"",""confidence"":85}",,2026-02-15T09:26:26.956779
gpt-5-mini,system1,80,1,two_year_recid,False,NO,70,True,3.1328048706054688,156,345,501,"{
  ""prediction"": ""NO"",
  ""confidence"": 70
}",,2026-02-15T09:26:29.646559
gpt-5-mini,system1,10,1,two_year_recid,False,NO,65,True,3.988780975341797,157,473,630,"{
  ""prediction"": ""NO"",
  ""confidence"": 65
}",,2026-02-15T09:26:32.779729
gpt-5-mini,system1,0,1,two_year_recid,True,YES,87,True,2.1691489219665527,157,210,367,"{""prediction"":""YES"",""confidence"":87}",,2026-02-15T09:26:36.769234
gpt-5-mini,system1,18,1,two_year_recid,True,NO,80,False,2.5333611965179443,157,281,438,"{
  ""prediction"": ""NO"",
  ""confidence"": 80
}",,2026-02-15T09:26:38.938644
gpt-5-mini,system1,30,1,two_year_recid,True,YES,90,True,2.971228837966919,157,409,566,"{
  ""prediction"": ""YES"",
  ""confidence"": 90
}",,2026-02-15T09:26:41.472529
gpt-5-mini,system1,73,1,two_year_recid,True,YES,85,True,2.4367778301239014,157,274,431,"{""prediction"":""YES"",""confidence"":85}",,2026-02-15T09:26:44.443985
gpt-5-mini,system1,33,1,two_year_recid,True,YES,85,True,2.975113868713379,157,345,502,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-15T09:26:46.880911
gpt-5-mini,system1,90,1,two_year_recid,False,YES,82,False,3.35898494720459,157,281,438,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-15T09:26:49.856210
gpt-5-mini,system1,4,1,two_year_recid,False,NO,95,True,3.003999948501587,157,281,438,"{
  ""prediction"": ""NO"",
  ""confidence"": 95
}",,2026-02-15T09:26:53.215344
gpt-5-mini,system1,76,1,two_year_recid,True,YES,88,True,2.524777889251709,157,274,431,"{""prediction"":""YES"",""confidence"":88}",,2026-02-15T09:26:56.220151
gpt-5-mini,system1,77,1,two_year_recid,False,YES,72,False,3.0990257263183594,157,345,502,"{
  ""prediction"": ""YES"",
  ""confidence"": 72
}",,2026-02-15T09:26:58.745156
gpt-5-mini,system1,12,1,two_year_recid,False,NO,70,True,3.0182509422302246,157,338,495,"{""prediction"":""NO"",""confidence"":70}",,2026-02-15T09:27:01.844316
gpt-5-mini,system1,31,1,two_year_recid,False,NO,95,True,2.3418450355529785,157,217,374,"{
  ""prediction"": ""NO"",
  ""confidence"": 95
}",,2026-02-15T09:27:04.863033
gpt-5-mini,system1,55,1,two_year_recid,True,YES,88,True,2.4542698860168457,157,281,438,"{
  ""prediction"": ""YES"",
  ""confidence"": 88
}",,2026-02-15T09:27:07.205045
gpt-5-mini,system1,88,1,two_year_recid,True,YES,85,True,2.5288617610931396,157,210,367,"{""prediction"":""YES"",""confidence"":85}",,2026-02-15T09:27:09.659536
gpt-5-mini,system1,26,1,two_year_recid,False,NO,70,True,3.3341431617736816,157,281,438,"{
  ""prediction"": ""NO"",
  ""confidence"": 70
}",,2026-02-15T09:27:12.188950
gpt-5-mini,system1,42,1,two_year_recid,True,YES,90,True,2.785205841064453,157,281,438,"{
  ""prediction"": ""YES"",
  ""confidence"": 90
}",,2026-02-15T09:27:15.523300
gpt-5-mini,system1,69,1,two_year_recid,False,YES,92,False,1.6747031211853027,157,146,303,"{""prediction"":""YES"",""confidence"":92}",,2026-02-15T09:27:18.308665
gpt-5-mini,system1,15,1,two_year_recid,False,NO,92,True,1.8599638938903809,157,153,310,"{
  ""prediction"": ""NO"",
  ""confidence"": 92
}",,2026-02-15T09:27:19.983513
gpt-5-mini,system1,40,1,two_year_recid,False,NO,85,True,2.3880319595336914,157,274,431,"{""prediction"":""NO"",""confidence"":85}",,2026-02-15T09:27:21.843690
gpt-5-mini,system1,96,1,two_year_recid,True,NO,0,False,8.703746795654297,156,1177,1333,"{
  ""prediction"": ""NO"",
  ""confidence"": 0
}",,2026-02-15T09:27:24.232257
gpt-5-mini,system1,9,1,two_year_recid,True,NO,70,False,2.935845136642456,157,345,502,"{
  ""prediction"": ""NO"",
  ""confidence"": 70
}",,2026-02-15T09:27:32.936271
gpt-5-mini,system1,72,1,two_year_recid,False,NO,72,True,5.42977499961853,157,530,687,"{""prediction"":""NO"",""confidence"":72}",,2026-02-15T09:27:35.872839
gpt-5-mini,system1,11,1,two_year_recid,False,NO,88,True,3.63883900642395,157,345,502,"{
  ""prediction"": ""NO"",
  ""confidence"": 88
}",,2026-02-15T09:27:41.302861
gpt-5-mini,system1,47,1,two_year_recid,False,NO,75,True,3.041314125061035,157,345,502,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-15T09:27:44.941869
gpt-5-mini,system1,85,1,two_year_recid,False,NO,70,True,3.719482183456421,157,467,624,"{""prediction"":""NO"",""confidence"":70}",,2026-02-15T09:27:47.983344
gpt-5-mini,system1,28,1,two_year_recid,False,NO,85,True,2.5882790088653564,157,281,438,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-15T09:27:51.703381
gpt-5-mini,system1,93,1,two_year_recid,True,NO,70,False,3.372692108154297,157,409,566,"{
  ""prediction"": ""NO"",
  ""confidence"": 70
}",,2026-02-15T09:27:54.292051
gpt-5-mini,system1,5,1,two_year_recid,True,NO,80,False,4.061877965927124,157,466,623,"{""prediction"":""NO"",""confidence"":80}",,2026-02-15T09:27:57.664951
gpt-5-mini,system1,66,1,two_year_recid,False,NO,80,True,2.2044410705566406,157,217,374,"{
  ""prediction"": ""NO"",
  ""confidence"": 80
}",,2026-02-15T09:28:01.727005
gpt-5-mini,system1,65,1,two_year_recid,False,YES,78,False,4.333950996398926,157,530,687,"{""prediction"":""YES"",""confidence"":78}",,2026-02-15T09:28:03.931594
gpt-5-mini,system1,35,1,two_year_recid,False,NO,92,True,2.590909957885742,157,281,438,"{
  ""prediction"": ""NO"",
  ""confidence"": 92
}",,2026-02-15T09:28:08.266352
gpt-5-mini,system1,16,1,two_year_recid,True,YES,80,True,2.6514229774475098,157,281,438,"{
  ""prediction"": ""YES"",
  ""confidence"": 80
}",,2026-02-15T09:28:10.857752
gpt-5-mini,system1,49,1,two_year_recid,False,YES,70,False,6.803905010223389,157,786,943,"{""prediction"":""YES"",""confidence"":70}",,2026-02-15T09:28:13.509382
gpt-5-mini,system1,34,1,two_year_recid,True,YES,90,True,3.6651599407196045,157,281,438,"{
  ""prediction"": ""YES"",
  ""confidence"": 90
}",,2026-02-15T09:28:20.317535
gpt-5-mini,system1,7,1,two_year_recid,False,NO,92,True,2.550539016723633,156,217,373,"{
  ""prediction"": ""NO"",
  ""confidence"": 92
}",,2026-02-15T09:28:23.982995
gpt-5-mini,system1,95,1,two_year_recid,True,NO,85,False,3.03737211227417,156,210,366,"{""prediction"":""NO"",""confidence"":85}",,2026-02-15T09:28:26.533756
gpt-5-mini,system1,27,1,two_year_recid,False,NO,85,True,2.9428820610046387,157,281,438,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-15T09:28:29.571649
gpt-5-mini,system1,19,1,two_year_recid,False,NO,90,True,2.4727699756622314,157,217,374,"{
  ""prediction"": ""NO"",
  ""confidence"": 90
}",,2026-02-15T09:28:32.514792
gpt-5-mini,system1,81,1,two_year_recid,False,NO,75,True,5.753663063049316,157,722,879,"{""prediction"":""NO"",""confidence"":75}",,2026-02-15T09:28:34.987714
gpt-5-mini,system1,25,1,two_year_recid,False,NO,95,True,1.7444736957550049,157,146,303,"{""prediction"":""NO"",""confidence"":95}",,2026-02-15T09:28:40.743922
gpt-5-mini,system1,62,1,two_year_recid,False,NO,85,True,2.292776107788086,157,281,438,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-15T09:28:42.489470
gpt-5-mini,system1,13,1,two_year_recid,False,NO,95,True,2.7244648933410645,156,217,373,"{
  ""prediction"": ""NO"",
  ""confidence"": 95
}",,2026-02-15T09:28:44.782782
